,Unique id,channel_name,category,Sub-category,Issue_reported at,issue_responded,Survey_response_Date,Agent,CSAT Score
4797,63e7cbf5-5969-4edd-9c32-e72402dc897c,Inbound,Order Related,Order status enquiry,"April 08, 2023, 07:02:00 PM","August 04, 2023, 07:04:00 PM","August 04, 2023, 12:00:00 AM",Claudia Massey,1
4798,d1122646-0076-473b-9d95-488e2da0cfc0,Inbound,Cancellation,Not Needed,"August 26, 2023, 09:10:00 PM","August 27, 2023, 08:40:00 AM","August 27, 2023, 12:00:00 AM",Teresa George,5
4799,0277e4e9-7f3a-4a0c-abde-d6e7672398de,Inbound,Returns,Wrong,"August 23, 2023, 01:43:00 PM","August 23, 2023, 02:09:00 PM","August 23, 2023, 12:00:00 AM",Jerry Rodriguez,5
4800,1fc12138-acf1-4e24-8a88-dcd228534f67,Inbound,Order Related,Installation/demo,"August 15, 2023, 07:51:00 PM","August 15, 2023, 10:27:00 PM","August 15, 2023, 12:00:00 AM",Nancy Singh,5
4801,039989d8-2641-43cc-a2e7-f7f226447b10,Inbound,Returns,Reverse Pickup Enquiry,"August 25, 2023, 05:12:00 AM","August 25, 2023, 05:19:00 AM","August 25, 2023, 12:00:00 AM",Sharon Smith,5
4802,f6dbe0d4-0e07-4af2-b84f-c99c962f56eb,Inbound,Returns,Reverse Pickup Enquiry,"August 27, 2023, 08:57:00 PM","August 27, 2023, 09:10:00 PM","August 27, 2023, 12:00:00 AM",Melissa Murray,5
4803,958f1b67-1697-4ea7-947e-9d3c855d6f15,Outcall,Product Queries,Product Specific Information,"April 08, 2023, 02:47:00 PM","August 04, 2023, 02:49:00 PM","August 04, 2023, 12:00:00 AM",Matthew White PhD,1
4804,c04c888b-c1b4-4ab6-b45c-71d9d89fb62a,Inbound,Returns,Return request,"August 15, 2023, 09:48:00 PM","August 15, 2023, 10:10:00 PM","August 15, 2023, 12:00:00 AM",Megan Smith,5
4805,be96318a-4d93-4a84-891d-6ff1991a0b35,Outcall,Order Related,Delayed,"March 08, 2023, 08:59:00 PM","August 03, 2023, 09:14:00 PM","August 03, 2023, 12:00:00 AM",Kathleen Mcgee,1
4806,ffbb67e1-98dc-4b4b-aa24-5d61937504a0,Outcall,Shopzilla Related,Shopzila Premium Related,"August 13, 2023, 07:49:00 PM","August 13, 2023, 07:50:00 PM","August 13, 2023, 12:00:00 AM",Anthony Diaz,5
4807,a9e2d7a7-6b86-4c3d-b745-a66392d7ab36,Inbound,Returns,Reverse Pickup Enquiry,"April 08, 2023, 09:19:00 PM","August 04, 2023, 09:21:00 PM","August 04, 2023, 12:00:00 AM",Craig Hall,5
4808,9ae142a3-10ab-451f-a1b7-57d8b4660d48,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 01:12:00 PM","August 12, 2023, 01:24:00 PM","August 12, 2023, 12:00:00 AM",Timothy Henry,5
4809,da3b45a0-6a2b-4506-b5f2-ba3d58744207,Inbound,Returns,Return request,"August 16, 2023, 04:27:00 PM","August 16, 2023, 05:55:00 PM","August 16, 2023, 12:00:00 AM",Zachary Collins,4
4810,a8afbfb9-0e73-45cd-bae7-12754b1ed81f,Inbound,Order Related,Order status enquiry,"August 14, 2023, 08:12:00 PM","August 14, 2023, 09:04:00 PM","August 14, 2023, 12:00:00 AM",Pamela Hughes,5
4811,2bccd08f-5940-481b-af0f-cc8f028fdaeb,Outcall,Order Related,Customer Requested Modifications,"August 13, 2023, 09:54:00 PM","August 13, 2023, 10:03:00 PM","August 13, 2023, 12:00:00 AM",Kristi Nash,5
4812,d245a261-0f8f-4377-b170-7cddacc65537,Inbound,Shopzilla Related,General Enquiry,"November 08, 2023, 07:05:00 PM","August 11, 2023, 07:27:00 PM","August 11, 2023, 12:00:00 AM",Kristin Campbell,2
4813,2bce4a2e-aea1-4733-b820-0ac4e6fb298f,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 10:41:00 AM","August 15, 2023, 12:27:00 PM","August 15, 2023, 12:00:00 AM",Dr. Heather Lewis,5
4814,2e8c7ebd-8826-483b-8137-780b0d00dd66,Inbound,Returns,Reverse Pickup Enquiry,"August 16, 2023, 10:24:00 PM","August 16, 2023, 10:42:00 PM","August 16, 2023, 12:00:00 AM",Jorge Ingram,4
4815,00c33961-0fb6-4db8-96ef-ad3950414120,Inbound,Returns,Reverse Pickup Enquiry,"August 13, 2023, 10:59:00 AM","August 13, 2023, 12:24:00 PM","August 13, 2023, 12:00:00 AM",Robert Smith,4
4816,55caa190-919b-47d4-b2ce-376ab60d920e,Inbound,Returns,Return request,"August 15, 2023, 11:58:00 AM","August 15, 2023, 12:00:00 PM","August 15, 2023, 12:00:00 AM",Adam Hammond,5
4817,e01cdcef-ce34-4858-9156-b4b474178298,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 06:45:00 PM","August 16, 2023, 06:03:00 PM","August 16, 2023, 12:00:00 AM",John Mccall,5
4818,3bdeea14-f17a-47de-aaa9-f40ca4eef96d,Inbound,Cancellation,Not Needed,"August 16, 2023, 05:47:00 PM","August 16, 2023, 06:10:00 PM","August 16, 2023, 12:00:00 AM",Lisa Padilla,5
4819,3b5fe6d1-08e3-48fc-b93f-3ffd07b5e663,Inbound,Order Related,Installation/demo,"August 16, 2023, 04:08:00 PM","August 16, 2023, 08:45:00 PM","August 16, 2023, 12:00:00 AM",Mrs. Heather Williams,4
4820,81df8e4c-668d-46db-bce3-7c86d0379705,Inbound,Payments related,Online Payment Issues,"August 27, 2023, 02:00:00 PM","August 27, 2023, 02:03:00 PM","August 27, 2023, 12:00:00 AM",Jeremy George,5
4821,8d17fdc3-fccc-469e-9a1c-f2405dd6bd78,Outcall,Returns,Reverse Pickup Enquiry,"April 08, 2023, 01:03:00 PM","August 04, 2023, 01:04:00 PM","August 04, 2023, 12:00:00 AM",Taylor Nelson,5
4822,bf47192e-0ecf-49ad-a083-aecd0a031933,Inbound,Returns,Return request,"April 08, 2023, 12:40:00 PM","August 04, 2023, 01:22:00 PM","August 04, 2023, 12:00:00 AM",William Brown,5
4823,172c1237-852a-4f29-b6eb-efb6ec23eb16,Outcall,Returns,Return request,"March 08, 2023, 06:03:00 AM","August 03, 2023, 06:08:00 AM","August 03, 2023, 12:00:00 AM",Timothy Grant,5
4824,5639c9ae-2887-4477-9591-0fc0c447cc61,Inbound,Returns,Reverse Pickup Enquiry,"August 27, 2023, 07:29:00 AM","August 27, 2023, 07:30:00 AM","August 27, 2023, 12:00:00 AM",Brittany Tran,4
4825,86cff7e7-29c4-442b-967b-d07cfb7d9726,Outcall,Order Related,Installation/demo,"April 08, 2023, 07:32:00 AM","August 04, 2023, 07:47:00 AM","August 04, 2023, 12:00:00 AM",Karen Schultz,5
4826,f2bdc913-4a5e-44ec-b5b6-20ac0b697f69,Inbound,Returns,Damaged,"August 16, 2023, 09:12:00 PM","August 16, 2023, 09:13:00 PM","August 16, 2023, 12:00:00 AM",Christina Chavez,5
4827,af272ae5-86ed-418f-9050-4139ffc2d534,Inbound,Returns,Wrong,"December 08, 2023, 05:50:00 PM","August 12, 2023, 08:17:00 PM","August 12, 2023, 12:00:00 AM",Elizabeth Rose,5
4828,4c47e451-08d0-474d-87fd-fa7064e4fe81,Inbound,Returns,Service Centres Related,"August 14, 2023, 10:15:00 PM","August 14, 2023, 10:18:00 PM","August 14, 2023, 12:00:00 AM",Morgan Zavala,4
4829,91f4c5d0-f686-4acb-95c8-038e287f1ae0,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 01:10:00 PM","August 12, 2023, 01:12:00 PM","August 12, 2023, 12:00:00 AM",Joshua Bradshaw,5
4830,969c82c4-97aa-47bc-91b7-21072ff70277,Inbound,Payments related,Online Payment Issues,"April 08, 2023, 12:44:00 PM","August 04, 2023, 12:48:00 PM","August 04, 2023, 12:00:00 AM",Tamara Washington,5
4831,59fe38f6-1c79-4fc2-bef0-84a07fce054b,Inbound,Returns,Fraudulent User,"August 15, 2023, 04:13:00 PM","August 15, 2023, 04:47:00 PM","August 15, 2023, 12:00:00 AM",Stephen Lee,5
4832,a1be7b7f-9b63-436b-a341-fa2cb4792192,Inbound,Order Related,Delayed,"August 26, 2023, 08:07:00 PM","August 27, 2023, 12:19:00 PM","August 27, 2023, 12:00:00 AM",Tina Harrington,4
4833,dd48cf13-f24f-4c93-b3ba-54d97d2914f3,Outcall,Returns,Reverse Pickup Enquiry,"March 08, 2023, 11:23:00 AM","August 03, 2023, 04:00:00 PM","August 03, 2023, 12:00:00 AM",Deborah Smith,5
4834,f998e6fd-b467-40cd-8653-c7dde128c0f5,Inbound,Shopzilla Related,Signup Issues,"March 08, 2023, 09:06:00 PM","August 03, 2023, 10:12:00 PM","August 03, 2023, 12:00:00 AM",Nicole Green,1
4835,7e4890d4-750b-40a7-bf15-680250437047,Inbound,Order Related,Order status enquiry,"December 08, 2023, 07:55:00 PM","August 12, 2023, 08:12:00 PM","August 12, 2023, 12:00:00 AM",Christopher Jones,4
4836,58ebf517-9cbb-4108-9a6f-4f161732ed5b,Inbound,Returns,Wrong,"August 15, 2023, 09:06:00 PM","August 15, 2023, 09:08:00 PM","August 15, 2023, 12:00:00 AM",Joshua Rose,5
4837,accf8e69-d3cc-4819-abac-8a294b12b7b4,Inbound,Returns,Reverse Pickup Enquiry,"August 16, 2023, 09:49:00 AM","August 16, 2023, 09:54:00 AM","August 16, 2023, 12:00:00 AM",Melissa West,5
4838,e72042d4-9e08-4c26-8bd7-4224db2c387b,Inbound,Returns,Reverse Pickup Enquiry,"August 13, 2023, 04:45:00 PM","August 13, 2023, 05:03:00 PM","August 13, 2023, 12:00:00 AM",Alicia Schultz,5
4839,92d9c59a-d3a3-42b0-96e8-31c6ccffadbd,Outcall,Order Related,Installation/demo,"August 14, 2023, 04:59:00 PM","August 14, 2023, 05:04:00 PM","August 14, 2023, 12:00:00 AM",Lisa Lawrence,5
4840,463f953e-8163-4257-9435-eb48fede5708,Inbound,Returns,Return request,"December 08, 2023, 04:10:00 PM","August 12, 2023, 04:31:00 PM","August 12, 2023, 12:00:00 AM",Mary Ross,5
4841,bb4a502a-ec02-4270-87e8-498a34b1f75a,Inbound,Returns,Reverse Pickup Enquiry,"April 08, 2023, 11:28:00 PM","August 04, 2023, 11:28:00 PM","August 04, 2023, 12:00:00 AM",Jerry Rodriguez,5
4842,74536812-adc6-4b0e-8b9d-b74332d72271,Inbound,Order Related,Customer Requested Modifications,"April 08, 2023, 07:25:00 PM","August 04, 2023, 07:28:00 PM","August 04, 2023, 12:00:00 AM",Zachary Simpson,5
4843,9e1f69db-c769-46c3-a110-ace2dfef2c8d,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 04:58:00 PM","August 15, 2023, 06:47:00 PM","August 15, 2023, 12:00:00 AM",Timothy Johnson,5
4844,edd072f3-d94c-4fb6-b4a9-c8cf73de9459,Inbound,Shopzilla Related,General Enquiry,"August 15, 2023, 10:59:00 AM","August 15, 2023, 11:00:00 AM","August 15, 2023, 12:00:00 AM",Brandy Foley,5
4845,3f46a16f-ac0d-405c-b17b-e92fe00b766d,Inbound,Order Related,Delayed,"December 08, 2023, 06:58:00 PM","August 13, 2023, 09:47:00 PM","August 13, 2023, 12:00:00 AM",Karen Smith,5
4846,e2fb97ec-4c68-4259-87a2-aec8149ebe59,Inbound,Order Related,Installation/demo,"August 13, 2023, 10:36:00 PM","August 13, 2023, 10:37:00 PM","August 13, 2023, 12:00:00 AM",Alexander Saunders,5
4847,3405a997-8299-4e5b-ab0b-1797adcaab50,Inbound,Returns,Return request,"August 16, 2023, 01:50:00 PM","August 16, 2023, 02:11:00 PM","August 16, 2023, 12:00:00 AM",Jacob Mitchell,5
4848,0c81a15a-952f-4808-a50e-bc087c1ef7b7,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 03:00:00 PM","August 03, 2023, 03:06:00 PM","August 03, 2023, 12:00:00 AM",Michele Roberts,4
4849,2436d771-e449-4533-9428-39a4e4e8c20e,Inbound,Order Related,Installation/demo,"August 27, 2023, 09:33:00 PM","August 27, 2023, 09:35:00 PM","August 27, 2023, 12:00:00 AM",Christine Gray,5
4850,1c4204e2-55ac-498e-aefe-80355f582c40,Inbound,Shopzilla Related,General Enquiry,"December 08, 2023, 05:40:00 PM","August 12, 2023, 05:59:00 PM","August 12, 2023, 12:00:00 AM",Seth Williamson,5
4851,977dff3d-0f1a-41ea-8268-4c21c3af9ba7,Outcall,Product Queries,Product Specific Information,"March 08, 2023, 08:16:00 PM","August 03, 2023, 08:17:00 PM","August 03, 2023, 12:00:00 AM",Jason Glover,5
4852,7d28437d-998e-4df1-922d-669d1e85bd71,Inbound,Order Related,Customer Requested Modifications,"August 27, 2023, 02:28:00 PM","August 27, 2023, 02:30:00 PM","August 27, 2023, 12:00:00 AM",Megan Preston,5
4853,d2bbb076-20d7-4026-9de8-4390aba53922,Inbound,Returns,Service Centres Related,"August 29, 2023, 01:58:00 PM","August 29, 2023, 02:01:00 PM","August 29, 2023, 12:00:00 AM",Belinda Landry,1
4854,418cbb3c-d264-4333-ae42-abab32bbddaf,Inbound,Returns,Reverse Pickup Enquiry,"August 14, 2023, 05:46:00 PM","August 14, 2023, 05:48:00 PM","August 14, 2023, 12:00:00 AM",Joshua Valdez,5
4855,c2562b54-447e-4eb6-9cb9-c476446fa80b,Inbound,Payments related,Wallet related,"August 27, 2023, 09:30:00 PM","August 27, 2023, 11:17:00 PM","August 27, 2023, 12:00:00 AM",Diana Thomas,5
4856,d0f5e510-b2af-49a5-9e57-e5dc20377a95,Inbound,Returns,Reverse Pickup Enquiry,"August 27, 2023, 11:03:00 AM","August 27, 2023, 11:17:00 AM","August 27, 2023, 12:00:00 AM",Guy Duncan,5
4857,a83fc1ce-64ed-4812-bf7c-78766c8256c2,Inbound,Returns,Missing,"December 08, 2023, 09:35:00 PM","August 12, 2023, 11:10:00 PM","August 12, 2023, 12:00:00 AM",Andrea Suarez,5
4858,181ca18b-a9c0-4f82-b669-a7d4bb082c28,Outcall,Returns,Reverse Pickup Enquiry,"August 14, 2023, 12:39:00 PM","August 14, 2023, 12:46:00 PM","August 14, 2023, 12:00:00 AM",Tabitha Ayala,5
4859,3391945a-ba2a-42b9-b6d5-e5a670fdf5b5,Inbound,Returns,Service Centres Related,"August 16, 2023, 01:22:00 PM","August 16, 2023, 01:22:00 PM","August 16, 2023, 12:00:00 AM",William Hall,5
4860,6e901369-469f-412d-8284-3ce00bfc4752,Inbound,Shopzilla Related,Signup Issues,"August 16, 2023, 02:50:00 AM","August 16, 2023, 02:55:00 AM","August 16, 2023, 12:00:00 AM",Jorge Ingram,5
4861,e135c6ca-0371-4d6f-af2d-b8f942a49466,Inbound,Order Related,Delayed,"August 16, 2023, 02:11:00 PM","August 16, 2023, 02:13:00 PM","August 16, 2023, 12:00:00 AM",Shelly Bell,5
4862,3e8c86ff-eb63-4d88-9527-7134dd1957e7,Inbound,Order Related,Delayed,"March 08, 2023, 08:06:00 AM","August 03, 2023, 08:09:00 AM","August 03, 2023, 12:00:00 AM",Jennifer Vazquez,1
4863,c31e4286-f32c-4d28-a719-b8ffeb09c0dd,Inbound,Feedback,UnProfessional Behaviour,"December 08, 2023, 10:47:00 PM","August 13, 2023, 06:49:00 AM","August 13, 2023, 12:00:00 AM",Russell Ramsey,5
4864,91e3c15e-5db7-4bd2-8e69-a77cac7f4a8d,Email,Refund Related,Refund Enquiry,"August 27, 2023, 11:42:00 AM","August 27, 2023, 11:43:00 AM","August 27, 2023, 12:00:00 AM",Kimberly Mahoney,5
4865,6571d74e-d14a-40c8-abf9-5f0e361c88d7,Outcall,Returns,Reverse Pickup Enquiry,"December 08, 2023, 10:26:00 PM","August 12, 2023, 10:29:00 PM","August 12, 2023, 12:00:00 AM",Joel Garcia,5
4866,587df9fe-61ea-4c48-ab63-84b44e6e641e,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 06:47:00 PM","August 12, 2023, 06:51:00 PM","August 12, 2023, 12:00:00 AM",Brandon Goodwin,5
4867,9aae7cd6-92bb-452e-841d-58889911861e,Email,Returns,Reverse Pickup Enquiry,"August 14, 2023, 01:05:00 PM","August 14, 2023, 01:15:00 PM","August 14, 2023, 12:00:00 AM",Benjamin Taylor,5
4868,9087a402-7f8b-4170-9cac-316a7cb54b4b,Inbound,Order Related,Installation/demo,"December 08, 2023, 07:39:00 PM","August 12, 2023, 08:04:00 PM","August 12, 2023, 12:00:00 AM",Christina Bolton,5
4869,1e66192a-aeda-4471-b9ca-0e59bca18b0f,Inbound,Product Queries,Product Specific Information,"August 27, 2023, 07:18:00 PM","August 27, 2023, 07:44:00 PM","August 27, 2023, 12:00:00 AM",Kim Barnes,5
4870,ce92535a-d19b-480a-be0f-d711c195d440,Inbound,Shopzilla Related,General Enquiry,"December 08, 2023, 11:01:00 PM","August 12, 2023, 11:02:00 PM","August 12, 2023, 12:00:00 AM",Brandon Goodwin,5
4871,afeb728d-211a-4843-9dfe-2f7960b7a61b,Inbound,Returns,Missing,"August 27, 2023, 06:41:00 PM","August 27, 2023, 06:45:00 PM","August 27, 2023, 12:00:00 AM",David Smith,5
4872,a9eaa62e-83a9-477d-842d-48f1969bafad,Outcall,Returns,Reverse Pickup Enquiry,"April 08, 2023, 09:26:00 AM","August 04, 2023, 09:27:00 AM","August 04, 2023, 12:00:00 AM",James Mcgee,5
4873,f593e37d-7d14-4208-8f5e-e6b8aae87b5b,Inbound,Returns,Wrong,"August 13, 2023, 07:30:00 PM","August 13, 2023, 07:33:00 PM","August 13, 2023, 12:00:00 AM",David Perez,5
4874,075a726f-2687-4252-857c-3b01685f92ce,Inbound,Order Related,Delayed,"August 14, 2023, 03:08:00 PM","August 14, 2023, 03:10:00 PM","August 14, 2023, 12:00:00 AM",John Wells,5
4875,5d37d9da-e0c2-444f-aec6-48fe7b90afed,Inbound,Returns,Reverse Pickup Enquiry,"August 14, 2023, 07:56:00 PM","August 14, 2023, 08:10:00 PM","August 14, 2023, 12:00:00 AM",Brandon Martin,5
4876,882fda3c-aee3-4705-81bb-77af19e4ea0a,Outcall,Product Queries,Product Specific Information,"August 16, 2023, 11:08:00 AM","August 16, 2023, 10:36:00 PM","August 16, 2023, 12:00:00 AM",Matthew Lambert,1
4877,b5c97ad3-cc8a-404e-b98d-cfd1bf3c7258,Inbound,Order Related,Priority delivery,"August 13, 2023, 08:58:00 AM","August 13, 2023, 09:11:00 AM","August 13, 2023, 12:00:00 AM",Paul Roach,5
4878,aa81f7d3-4ebc-4fcb-be55-5a4fe0724254,Inbound,Returns,Wrong,"August 27, 2023, 09:04:00 PM","August 27, 2023, 09:06:00 PM","August 27, 2023, 12:00:00 AM",Jerry Duffy,5
4879,968328fb-fe11-4ab0-b44d-616b1a566b6c,Inbound,Order Related,Installation/demo,"April 08, 2023, 11:24:00 PM","August 04, 2023, 11:29:00 PM","August 04, 2023, 12:00:00 AM",Veronica Martinez,5
4880,26feaa22-669f-4086-a8bc-364ced3a0fad,Inbound,Returns,Wrong,"December 08, 2023, 07:03:00 AM","August 12, 2023, 07:27:00 AM","August 12, 2023, 12:00:00 AM",Amy Flores,5
4881,b6c89c17-f48e-4d1e-88bb-0b9112321d3f,Outcall,Feedback,UnProfessional Behaviour,"April 08, 2023, 07:19:00 AM","August 04, 2023, 07:25:00 AM","August 04, 2023, 12:00:00 AM",Tina Harrington,5
4882,953f567d-5af7-4952-8b29-931eb46e69e0,Inbound,Product Queries,Product Specific Information,"April 08, 2023, 08:47:00 PM","August 04, 2023, 08:49:00 PM","August 04, 2023, 12:00:00 AM",Jasmine Reed,5
4883,54463f15-84b4-466d-82a1-1b5c80ccc081,Outcall,Returns,Wrong,"April 08, 2023, 03:08:00 PM","August 04, 2023, 09:17:00 PM","August 04, 2023, 12:00:00 AM",Anthony Kerr,1
4884,c0f68669-ec93-4655-86ca-57b6e6d4fdc8,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 12:52:00 PM","August 16, 2023, 04:20:00 AM","August 16, 2023, 12:00:00 AM",John Gonzalez,5
4885,6d74891a-d118-4f8b-bd33-818ed9b9854c,Email,Returns,Reverse Pickup Enquiry,"April 08, 2023, 06:51:00 PM","August 04, 2023, 09:44:00 PM","August 04, 2023, 12:00:00 AM",Michael Thomas,5
4886,7e10fabc-1e5e-42e7-a9cf-8185ad94f247,Inbound,Returns,Reverse Pickup Enquiry,"March 08, 2023, 11:20:00 AM","August 03, 2023, 11:52:00 AM","August 03, 2023, 12:00:00 AM",Tina Garza,5
4887,7898edad-d8bc-40f4-b20e-d39056be2d06,Inbound,Refund Related,Refund Enquiry,"March 08, 2023, 07:01:00 PM","August 03, 2023, 07:04:00 PM","August 03, 2023, 12:00:00 AM",Claudia Massey,5
4888,c4eac8a2-d01f-4957-9cbf-c86c33e872d7,Inbound,Order Related,Invoice request,"August 14, 2023, 04:26:00 PM","August 14, 2023, 04:28:00 PM","August 14, 2023, 12:00:00 AM",Mrs. Kimberly Daniels,5
4889,b1efcf01-19f3-4410-a381-13535bec1476,Outcall,Product Queries,Product Specific Information,"August 13, 2023, 02:21:00 PM","August 13, 2023, 02:25:00 PM","August 13, 2023, 12:00:00 AM",Laura Pratt,5
4890,dd39e2d4-2c23-4d67-b154-da313bca482d,Inbound,Returns,Reverse Pickup Enquiry,"August 27, 2023, 10:49:00 AM","August 27, 2023, 11:19:00 AM","August 27, 2023, 12:00:00 AM",Kathryn Jones,5
4891,bd34831d-ab2a-4b47-bff7-bcbffa3fe88a,Inbound,Returns,Reverse Pickup Enquiry,"December 08, 2023, 09:02:00 PM","August 12, 2023, 09:02:00 PM","August 12, 2023, 12:00:00 AM",Tracy Weaver,5
4892,28aa4582-44fe-42ad-98a4-fde11a85480c,Outcall,Order Related,Invoice request,"April 08, 2023, 10:08:00 AM","August 04, 2023, 10:13:00 AM","August 04, 2023, 12:00:00 AM",Kenneth Martin,5
4893,7d23cb07-97c3-442b-9c54-edc5541512f1,Inbound,Feedback,UnProfessional Behaviour,"August 08, 2023, 06:43:00 PM","August 08, 2023, 07:51:00 PM","August 08, 2023, 12:00:00 AM",David Meyers,5
4894,93eb365f-9ce6-4f25-a8fa-216ba3098c27,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 10:24:00 AM","August 15, 2023, 10:28:00 AM","August 15, 2023, 12:00:00 AM",Kimberly Rogers,1
4895,f3c92fe3-6df4-4f76-b73b-078aa74313fa,Inbound,Order Related,Order status enquiry,"August 27, 2023, 11:15:00 PM","August 27, 2023, 11:15:00 PM","August 27, 2023, 12:00:00 AM",Andrea Beck,4
4896,3ca34427-b54f-4ea6-9b99-3442a214e83d,Inbound,Order Related,Priority delivery,"August 29, 2023, 09:00:00 AM","August 29, 2023, 09:03:00 AM","August 29, 2023, 12:00:00 AM",Sarah Henderson,5
4897,7b70e290-53f2-4685-b272-40dca47aeea6,Inbound,Offers & Cashback,Affiliate Offers,"March 08, 2023, 07:17:00 PM","August 03, 2023, 07:21:00 PM","August 03, 2023, 12:00:00 AM",Emily Mckenzie,5
4898,2f580882-90cf-4459-a3e5-7af0c5370ff7,Email,Returns,Reverse Pickup Enquiry,"August 13, 2023, 04:40:00 PM","August 13, 2023, 04:41:00 PM","August 13, 2023, 12:00:00 AM",Patricia Holmes,5
4899,341432d3-4ec9-4ec8-81c1-fd34579a7bf7,Outcall,Returns,Reverse Pickup Enquiry,"August 14, 2023, 06:03:00 AM","August 14, 2023, 06:06:00 AM","August 14, 2023, 12:00:00 AM",Willie Flores,1
4900,f4c6f6cb-da11-44e0-b602-a7df6a544653,Inbound,Order Related,Delayed,"August 14, 2023, 07:03:00 PM","August 14, 2023, 07:05:00 PM","August 14, 2023, 12:00:00 AM",Linda Murray,5
4901,b01feb3c-0f62-4e87-b270-b51ff7165ff4,Inbound,Order Related,Invoice request,"August 14, 2023, 11:31:00 PM","August 14, 2023, 11:34:00 PM","August 14, 2023, 12:00:00 AM",Samuel Ramos,5
4902,5fdda12a-2071-4227-bd10-beb65645b66c,Inbound,Product Queries,Product Specific Information,"August 27, 2023, 05:27:00 PM","August 27, 2023, 05:28:00 PM","August 27, 2023, 12:00:00 AM",Marcus Lynch,5
4903,843dad99-dbb9-471c-910e-01844e47371a,Inbound,Order Related,Installation/demo,"April 08, 2023, 11:44:00 PM","August 04, 2023, 11:46:00 PM","August 04, 2023, 12:00:00 AM",Sheena Williams,4
4904,003c3377-8a2e-4368-9c4a-6dab4c85c342,Inbound,Returns,Return request,"March 08, 2023, 03:57:00 PM","August 03, 2023, 04:01:00 PM","August 03, 2023, 12:00:00 AM",Kathryn Jones,5
4905,075c900c-2ced-4bdb-b576-929f0cc7ed9e,Inbound,Returns,Reverse Pickup Enquiry,"August 16, 2023, 01:53:00 PM","August 16, 2023, 01:59:00 PM","August 16, 2023, 12:00:00 AM",Michael Hart,5
4906,6d1c50cf-9d73-4710-a5c6-9a47165c22f4,Inbound,Order Related,Delayed,"March 08, 2023, 12:58:00 PM","August 03, 2023, 12:58:00 PM","August 03, 2023, 12:00:00 AM",John Buchanan,5
4907,1289544f-c6aa-46df-b841-71fe979d91dd,Inbound,Returns,Reverse Pickup Enquiry,"August 16, 2023, 06:32:00 PM","August 16, 2023, 06:35:00 PM","August 16, 2023, 12:00:00 AM",Melissa Taylor,3
4908,f6e0c8d0-40a0-4f40-982b-db446b341ff9,Outcall,Refund Related,Refund Enquiry,"March 08, 2023, 07:14:00 PM","August 03, 2023, 07:20:00 PM","August 03, 2023, 12:00:00 AM",Dakota Collins,5
4909,eed67a04-1729-4829-bfb8-ad6e93f29de2,Inbound,Returns,Reverse Pickup Enquiry,"August 15, 2023, 02:26:00 PM","August 15, 2023, 02:59:00 PM","August 15, 2023, 12:00:00 AM",Brandy Baker,4
4910,50f1872a-a964-47c5-84b1-302c86614b9a,Inbound,Refund Related,Refund Enquiry,"April 08, 2023, 07:01:00 AM","August 04, 2023, 07:03:00 AM","August 04, 2023, 12:00:00 AM",Nathaniel Smith,5
4911,5c940070-f5d6-4a24-a7f3-f0f067d53382,Inbound,Product Queries,Product Specific Information,"March 08, 2023, 10:49:00 AM","August 03, 2023, 10:50:00 AM","August 03, 2023, 12:00:00 AM",Chad Burns,5
4912,8dc42b79-9219-4ed3-967b-1078c5c33ddd,Inbound,Returns,Return request,"August 14, 2023, 05:48:00 PM","August 14, 2023, 05:49:00 PM","August 14, 2023, 12:00:00 AM",Samuel Douglas,4
4913,c890253b-e174-4be1-afbf-c6dfbceb099f,Inbound,Feedback,UnProfessional Behaviour,"August 15, 2023, 06:25:00 PM","August 15, 2023, 07:35:00 PM","August 15, 2023, 12:00:00 AM",Christopher Brown,1
4914,1018013f-7585-4004-86ab-d9274503a118,Inbound,Order Related,Order status enquiry,"August 15, 2023, 07:53:00 PM","August 15, 2023, 07:55:00 PM","August 15, 2023, 12:00:00 AM",Sarah Bennett,3
4915,7dab80f5-8045-4b7b-86dc-7773d6b04b77,Inbound,Returns,Fraudulent User,"August 15, 2023, 12:52:00 PM","August 15, 2023, 12:54:00 PM","August 15, 2023, 12:00:00 AM",Alan Sweeney,5
4916,8a3760a5-4800-4482-89c5-ab9d7f389e70,Outcall,Order Related,Installation/demo,"April 08, 2023, 11:20:00 AM","August 04, 2023, 03:00:00 PM","August 04, 2023, 12:00:00 AM",Teresa Gilbert,5
4917,83b136a6-fa18-4b55-a666-baa4cadca73a,Outcall,Returns,Return request,"August 13, 2023, 11:17:00 PM","August 13, 2023, 11:27:00 PM","August 13, 2023, 12:00:00 AM",Charlotte Thomas,4
4918,69f5e677-715e-4b3d-8118-a85b003f2536,Inbound,Returns,Reverse Pickup Enquiry,"August 16, 2023, 04:01:00 PM","August 16, 2023, 05:11:00 PM","August 16, 2023, 12:00:00 AM",Jerry Rodriguez,4
